lon,lat,depth,strike,dip,id,alen,blen,clen,slen,dlen
292.0,-25.0,97.5067672729,358.056274414,13.7479352951,29200250.0,100.0,20.0,100.0,27.75,113.0
292.2,-25.0,103.04183197,355.279937744,17.0826435089,29220250.0,100.0,20.0,100.0,28.75,125.0
292.4,-25.0,109.883247375,353.167175293,20.5872783661,29240250.0,100.0,20.0,100.0,29.75,137.0
292.6,-25.0,118.066619873,351.917816162,23.880859375,29260250.0,100.0,20.0,100.0,60.0,500.0
292.8,-25.0,127.514022827,351.472015381,26.7190704346,29280250.0,100.0,20.0,100.0,60.0,500.0
293.0,-25.0,138.087921143,351.48526001,29.0980930328,29300250.0,100.0,20.0,100.0,60.0,500.0
293.2,-25.0,149.682647705,351.509460449,31.2579689026,29320250.0,100.0,20.0,100.0,60.0,500.0
293.4,-25.0,162.322799683,351.304504395,33.5655403137,29340250.0,100.0,20.0,100.0,38.5,242.0
293.6,-25.0,176.210617065,351.039764404,36.2903671265,29360250.0,100.0,20.0,100.0,60.0,500.0
293.8,-25.0,191.665496826,351.115203857,39.3790550232,29380250.0,100.0,20.0,100.0,60.0,500.0
295.0,-25.0,315.296020508,356.598815918,48.7167167664,29500250.0,100.0,20.0,100.0,60.0,500.0
295.2,-25.0,338.629608154,356.54196167,49.8438186646,29520250.0,100.0,20.0,100.0,60.0,500.0
295.4,-25.0,363.109985352,356.202880859,51.3701286316,29540250.0,100.0,20.0,100.0,60.0,500.0
295.6,-25.0,388.965209961,355.834899902,52.820098877,29560250.0,100.0,20.0,100.0,60.0,500.0
295.8,-25.0,415.966247559,355.64755249,53.7180862427,29580250.0,100.0,20.0,100.0,60.0,500.0
296.0,-25.0,443.473571777,355.717895508,53.8215026855,29600250.0,100.0,20.0,100.0,60.0,500.0
296.2,-25.0,470.67401123,355.948547363,53.0967636108,29620250.0,100.0,20.0,100.0,60.0,500.0
296.4,-25.0,496.799530029,356.065887451,51.5918922424,29640250.0,100.0,20.0,100.0,60.0,500.0
296.6,-25.0,521.231689453,355.668548584,49.3721809387,29660250.0,100.0,20.0,100.0,60.0,500.0
296.8,-25.0,543.561462402,354.338012695,46.6073532104,29680250.0,100.0,20.0,100.0,60.0,500.0
297.0,-25.0,563.687316895,351.857666016,43.7397956848,29700250.0,100.0,20.0,100.0,60.0,500.0
297.4,-25.0,598.786071777,345.410949707,40.1721076965,29740250.0,100.0,20.0,100.0,60.0,500.0
288.2,-24.8,4.82625899281,4.2958,0.0,28820248.0,100.0,20.0,100.0,20.0,20.0
288.4,-24.8,4.98301327434,4.2958,0.0,28840248.0,100.0,20.0,100.0,20.0,20.0
288.6,-24.8,12.2056741714,4.93244886398,10.137213707,28860248.0,100.0,20.0,100.0,20.0,20.0
288.8,-24.8,16.1653156281,5.74892807007,12.1593961716,28880248.0,100.0,20.0,100.0,20.0,20.0
289.0,-24.8,20.8528690338,6.43800973892,14.0935297012,28900248.0,100.0,20.0,100.0,20.0,20.0
289.2,-24.8,26.216135025,7.03315830231,15.8208770752,28920248.0,100.0,20.0,100.0,20.0,20.0
289.4,-24.8,32.1870040894,7.58855390549,17.3499126434,28940248.0,100.0,20.0,100.0,20.0,20.0
289.6,-24.8,38.6918754578,8.15650749207,18.6247386932,28960248.0,100.0,20.0,100.0,20.0,20.0
289.8,-24.8,45.5995941162,8.75417709351,19.4218387604,28980248.0,100.0,20.0,100.0,20.0,20.0
290.0,-24.8,52.665222168,9.36210632324,19.4390029907,29000248.0,100.0,20.0,100.0,21.0,32.0
290.2,-24.8,59.5407028198,9.96101474762,18.4976921082,29020248.0,100.0,20.0,100.0,21.75,41.0
290.4,-24.8,65.8662719727,10.5562772751,16.6900539398,29040248.0,100.0,20.0,100.0,22.75,53.0
290.6,-24.8,71.3863220215,11.1384315491,14.3706197739,29060248.0,100.0,20.0,100.0,23.75,65.0
290.8,-24.8,76.0194549561,11.5554895401,12.0163898468,29080248.0,100.0,20.0,100.0,24.5,74.0
291.0,-24.8,79.8592300415,11.376991272,10.0660429001,29100248.0,100.0,20.0,100.0,25.0,80.0
291.2,-24.8,83.1332931519,10.0154075623,8.84999084473,29120248.0,100.0,20.0,100.0,25.5,86.0
291.4,-24.8,86.160736084,7.32236623764,8.60977458954,29140248.0,100.0,20.0,100.0,26.0,92.0
291.6,-24.8,89.3232650757,4.01294565201,9.50578403473,29160248.0,100.0,20.0,100.0,26.5,98.0
291.8,-24.8,93.0349731445,0.936224341393,11.5535802841,29180248.0,100.0,20.0,100.0,27.25,107.0
292.0,-24.8,97.6873321533,358.346038818,14.5411405563,29200248.0,100.0,20.0,100.0,28.0,116.0
292.2,-24.8,103.570266724,356.201660156,18.0267009735,29220248.0,100.0,20.0,100.0,28.75,125.0
292.4,-24.8,110.808052063,354.514099121,21.4894580841,29240248.0,100.0,20.0,100.0,30.0,140.0
292.6,-24.8,119.359054565,353.325897217,24.5624160767,29260248.0,100.0,20.0,100.0,60.0,500.0
292.8,-24.8,129.090209961,352.577178955,27.1708221436,29280248.0,100.0,20.0,100.0,60.0,500.0
293.0,-24.8,139.883758545,352.046142578,29.4910411835,29300248.0,100.0,20.0,100.0,60.0,500.0
293.2,-24.8,151.715805054,351.471557617,31.7913532257,29320248.0,100.0,20.0,100.0,36.5,218.0
293.4,-24.8,164.675308228,350.80065918,34.2689743042,29340248.0,100.0,20.0,100.0,38.5,242.0
293.6,-24.8,178.93145752,350.308227539,36.9551239014,29360248.0,100.0,20.0,100.0,60.0,500.0
293.8,-24.8,194.669158936,350.395782471,39.7056999207,29380248.0,100.0,20.0,100.0,60.0,500.0
295.0,-24.8,316.545471191,357.682128906,48.615070343,29500248.0,100.0,20.0,100.0,60.0,500.0
295.2,-24.8,339.990936279,357.511535645,50.0510673523,29520248.0,100.0,20.0,100.0,60.0,500.0
295.4,-24.8,364.797119141,356.892456055,51.7306518555,29540248.0,100.0,20.0,100.0,60.0,500.0
295.6,-24.8,391.044403076,356.142120361,53.1382331848,29560248.0,100.0,20.0,100.0,60.0,500.0
295.8,-24.8,418.32421875,355.550689697,53.8500175476,29580248.0,100.0,20.0,100.0,60.0,500.0
296.0,-24.8,445.884674072,355.282745361,53.7325401306,29600248.0,100.0,20.0,100.0,60.0,500.0
296.2,-24.8,472.943481445,355.308349609,52.8802719116,29620248.0,100.0,20.0,100.0,60.0,500.0
296.4,-24.8,498.898010254,355.363342285,51.4500770569,29640248.0,100.0,20.0,100.0,60.0,500.0
296.8,-24.8,546.020080566,353.764801025,47.299030304,29680248.0,100.0,20.0,100.0,60.0,500.0
297.0,-24.8,566.840209961,351.426635742,44.9401473999,29700248.0,100.0,20.0,100.0,60.0,500.0
297.4,-24.8,595.0,346.6,42.1,29740248.0,100.0,20.0,100.0,60.0,500.0
288.2,-24.6,4.88098561151,4.7296,0.0,28820246.0,100.0,20.0,100.0,20.0,20.0
288.4,-24.6,5.01805652174,4.7296,0.0,28840246.0,100.0,20.0,100.0,20.0,20.0
288.6,-24.6,11.8183469772,6.41803884506,9.76592731476,28860246.0,100.0,20.0,100.0,20.0,20.0
288.8,-24.6,15.6351385117,7.11318683624,11.7779254913,28880246.0,100.0,20.0,100.0,20.0,20.0
289.0,-24.6,20.1814861298,7.51563167572,13.7342348099,28900246.0,100.0,20.0,100.0,20.0,20.0
289.2,-24.6,25.4116153717,7.77929973602,15.4751195908,28920246.0,100.0,20.0,100.0,20.0,20.0
289.4,-24.6,31.2506885529,8.06238937378,16.991897583,28940246.0,100.0,20.0,100.0,20.0,20.0
289.6,-24.6,37.6195716858,8.46549606323,18.2616119385,28960246.0,100.0,20.0,100.0,20.0,20.0
289.8,-24.6,44.4007873535,8.97511291504,19.1203136444,28980246.0,100.0,20.0,100.0,20.0,20.0
290.0,-24.6,51.3832626343,9.4950761795,19.2917861938,29000246.0,100.0,20.0,100.0,21.0,32.0
290.2,-24.6,58.2507133484,9.93889331818,18.5566520691,29020246.0,100.0,20.0,100.0,21.5,38.0
290.4,-24.6,64.648651123,10.2835216522,16.9313774109,29040246.0,100.0,20.0,100.0,22.5,50.0
290.6,-24.6,70.2993545532,10.5312070847,14.7242460251,29060246.0,100.0,20.0,100.0,23.5,62.0
290.8,-24.6,75.0929794312,10.5873718262,12.4227085114,29080246.0,100.0,20.0,100.0,24.25,71.0
291.0,-24.6,79.1051177979,10.1396627426,10.4972791672,29100246.0,100.0,20.0,100.0,25.0,80.0
291.2,-24.6,82.5539703369,8.74970054626,9.28841209412,29120246.0,100.0,20.0,100.0,25.5,86.0
291.4,-24.6,85.7508010864,6.30701780319,9.03845500946,29140246.0,100.0,20.0,100.0,26.0,92.0
291.6,-24.6,89.0767745972,3.40133142471,9.93935871124,29160246.0,100.0,20.0,100.0,26.5,98.0
291.8,-24.6,92.9635543823,0.815744817257,12.0547027588,29180246.0,100.0,20.0,100.0,27.25,107.0
292.0,-24.6,97.8326644897,358.802978516,15.1669597626,29200246.0,100.0,20.0,100.0,28.0,116.0
292.2,-24.6,103.991043091,357.222595215,18.7536773682,29220246.0,100.0,20.0,100.0,29.0,128.0
292.4,-24.6,111.546638489,355.918609619,22.215883255,29240246.0,100.0,20.0,100.0,30.0,140.0
292.6,-24.6,120.419197083,354.809143066,25.2016429901,29260246.0,100.0,20.0,100.0,60.0,500.0
292.8,-24.6,130.452529907,353.836242676,27.7372760773,29280246.0,100.0,20.0,100.0,60.0,500.0
293.0,-24.6,141.548141479,352.933441162,30.0848236084,29300246.0,100.0,20.0,100.0,60.0,500.0
293.2,-24.6,153.724899292,352.070251465,32.480342865,29320246.0,100.0,20.0,100.0,37.0,224.0
293.4,-24.6,167.079696655,351.341583252,34.9678039551,29340246.0,100.0,20.0,100.0,39.0,248.0
293.6,-24.6,181.707855225,350.984832764,37.4307441711,29360246.0,100.0,20.0,100.0,60.0,500.0
293.8,-24.6,197.655471802,351.263519287,39.7291946411,29380246.0,100.0,20.0,100.0,60.0,500.0
294.0,-24.6,214.916992188,352.27734375,41.7831077576,29400246.0,100.0,20.0,100.0,47.0,344.0
294.6,-24.6,273.675537109,356.994995117,46.1343460083,29460246.0,100.0,20.0,100.0,56.0,452.0
295.0,-24.6,317.416564941,358.204162598,48.5688476562,29500246.0,100.0,20.0,100.0,60.0,500.0
295.2,-24.6,341.012268066,357.947113037,50.3271713257,29520246.0,100.0,20.0,100.0,60.0,500.0
295.4,-24.6,366.204864502,357.323028564,52.1747627258,29540246.0,100.0,20.0,100.0,60.0,500.0
295.6,-24.6,392.937408447,356.562408447,53.5592079163,29560246.0,100.0,20.0,100.0,60.0,500.0
295.8,-24.6,420.62020874,355.871490479,54.0974464417,29580246.0,100.0,20.0,100.0,60.0,500.0
296.0,-24.6,448.369537354,355.389190674,53.7548675537,29600246.0,100.0,20.0,100.0,60.0,500.0
296.2,-24.6,475.407165527,355.122192383,52.756187439,29620246.0,100.0,20.0,100.0,60.0,500.0
296.4,-24.6,501.277832031,354.876586914,51.3787307739,29640246.0,100.0,20.0,100.0,60.0,500.0
296.6,-24.6,525.786437988,354.279998779,49.7808418274,29660246.0,100.0,20.0,100.0,60.0,500.0
296.8,-24.6,548.833129883,352.94909668,48.0005569458,29680246.0,100.0,20.0,100.0,60.0,500.0
297.0,-24.6,570.342651367,350.722351074,46.0907821655,29700246.0,100.0,20.0,100.0,60.0,500.0
297.4,-24.6,593.9,347.2,43.4,29740246.0,100.0,20.0,100.0,60.0,500.0
297.6,-24.6,596.1,346.6,42.4,29760246.0,100.0,20.0,100.0,60.0,500.0
288.2,-24.4,4.90320070423,4.9464,0.0,28820244.0,100.0,20.0,100.0,20.0,20.0
288.4,-24.4,5.02499145299,5.1633,0.0,28840244.0,100.0,20.0,100.0,20.0,20.0
288.6,-24.4,11.3623542786,7.43516921997,9.36043548584,28860244.0,100.0,20.0,100.0,20.0,20.0
288.8,-24.4,15.0314588547,7.98061704636,11.3908109665,28880244.0,100.0,20.0,100.0,20.0,20.0
289.0,-24.4,19.4441699982,8.1787481308,13.4003429413,28900244.0,100.0,20.0,100.0,20.0,20.0
289.2,-24.4,24.5583953857,8.25643253326,15.1734418869,28920244.0,100.0,20.0,100.0,20.0,20.0
289.4,-24.4,30.285369873,8.4057970047,16.6767902374,28940244.0,100.0,20.0,100.0,20.0,20.0
289.6,-24.4,36.5335083008,8.71568202972,17.9263153076,28960244.0,100.0,20.0,100.0,20.0,20.0
289.8,-24.4,43.1970291138,9.12690162659,18.8322181702,28980244.0,100.0,20.0,100.0,20.0,20.0
290.0,-24.4,50.1025047302,9.49614715576,19.1560440063,29000244.0,100.0,20.0,100.0,21.0,32.0
290.2,-24.4,56.9714889526,9.71682167053,18.637922287,29020244.0,100.0,20.0,100.0,21.5,38.0
290.4,-24.4,63.4577026367,9.77237033844,17.2080307007,29040244.0,100.0,20.0,100.0,22.5,50.0
290.6,-24.4,69.2580108643,9.68689727783,15.1134815216,29060244.0,100.0,20.0,100.0,23.25,59.0
290.8,-24.4,74.2264328003,9.41549015045,12.8458528519,29080244.0,100.0,20.0,100.0,24.25,71.0
291.0,-24.4,78.4146881104,8.74570941925,10.9178237915,29100244.0,100.0,20.0,100.0,24.75,77.0
291.2,-24.4,82.0322799683,7.36014318466,9.69814872742,29120244.0,100.0,20.0,100.0,25.5,86.0
291.4,-24.4,85.3883132935,5.16844177246,9.43418502808,29140244.0,100.0,20.0,100.0,26.0,92.0
291.6,-24.4,88.8656616211,2.63981437683,10.3294496536,29160244.0,100.0,20.0,100.0,26.5,98.0
291.8,-24.4,92.906539917,0.461960613728,12.4720878601,29180244.0,100.0,20.0,100.0,27.0,104.0
292.0,-24.4,97.9511108398,358.873718262,15.6496105194,29200244.0,100.0,20.0,100.0,28.0,116.0
292.2,-24.4,104.321899414,357.688690186,19.3088874817,29220244.0,100.0,20.0,100.0,29.0,128.0
292.4,-24.4,112.129257202,356.666503906,22.8178825378,29240244.0,100.0,20.0,100.0,30.25,143.0
292.6,-24.4,121.285362244,355.661682129,25.8259506226,29260244.0,100.0,20.0,100.0,60.0,500.0
292.8,-24.4,131.629074097,354.636505127,28.3849773407,29280244.0,100.0,20.0,100.0,60.0,500.0
293.0,-24.4,143.064361572,353.652069092,30.7592945099,29300244.0,100.0,20.0,100.0,60.0,500.0
293.2,-24.4,155.604812622,352.840820312,33.1308555603,29320244.0,100.0,20.0,100.0,37.0,224.0
293.4,-24.4,169.308776855,352.359985352,35.4603271484,29340244.0,100.0,20.0,100.0,39.5,254.0
293.6,-24.4,184.189468384,352.356109619,37.5942764282,29360244.0,100.0,20.0,100.0,60.0,500.0
293.8,-24.4,200.194793701,352.928863525,39.4604759216,29380244.0,100.0,20.0,100.0,45.0,320.0
294.0,-24.4,217.26423645,354.045318604,41.1333198547,29400244.0,100.0,20.0,100.0,47.0,344.0
294.2,-24.4,235.38053894,355.454711914,42.7202339172,29420244.0,100.0,20.0,100.0,50.0,380.0
294.6,-24.4,274.733978271,357.603942871,45.6320343018,29460244.0,100.0,20.0,100.0,56.0,452.0
295.0,-24.4,318.259063721,357.779541016,48.663734436,29500244.0,100.0,20.0,100.0,60.0,500.0
295.2,-24.4,342.054595947,357.43182373,50.6167373657,29520244.0,100.0,20.0,100.0,60.0,500.0
295.4,-24.4,367.590270996,357.01260376,52.5479164124,29540244.0,100.0,20.0,100.0,60.0,500.0
295.6,-24.4,394.723114014,356.57510376,53.9047470093,29560244.0,100.0,20.0,100.0,60.0,500.0
295.8,-24.4,422.757751465,356.12878418,54.3328971863,29580244.0,100.0,20.0,100.0,60.0,500.0
296.0,-24.4,450.733886719,355.67578125,53.8583984375,29600244.0,100.0,20.0,100.0,60.0,500.0
296.2,-24.4,477.882446289,355.182525635,52.7965774536,29620244.0,100.0,20.0,100.0,60.0,500.0
296.4,-24.4,503.853393555,354.528320312,51.5117835999,29640244.0,100.0,20.0,100.0,60.0,500.0
296.6,-24.4,528.599121094,353.504943848,50.1871109009,29660244.0,100.0,20.0,100.0,60.0,500.0
296.8,-24.4,552.122741699,351.913116455,48.7837219238,29680244.0,100.0,20.0,100.0,60.0,500.0
297.0,-24.4,574.336914062,349.701049805,47.1876792908,29700244.0,100.0,20.0,100.0,60.0,500.0
297.2,-24.4,582.6,348.9,45.7,29720244.0,100.0,20.0,100.0,60.0,500.0
297.4,-24.4,590.3,347.8,44.2,29740244.0,100.0,20.0,100.0,60.0,500.0
288.2,-24.2,4.90600684932,5.3801,0.0,28820242.0,100.0,20.0,100.0,20.0,20.0
288.4,-24.2,5.06650416667,5.0699,0.0,28840242.0,100.0,20.0,100.0,20.0,20.0
288.6,-24.2,10.8883829117,7.58385467529,8.94554615021,28860242.0,100.0,20.0,100.0,20.0,20.0
288.8,-24.2,14.4123916626,8.02513217926,10.9885759354,28880242.0,100.0,20.0,100.0,20.0,20.0
289.0,-24.2,18.6935577393,8.19864654541,13.0512838364,28900242.0,100.0,20.0,100.0,20.0,20.0
289.2,-24.2,23.6936836243,8.32012653351,14.8621406555,28920242.0,100.0,20.0,100.0,20.0,20.0
289.4,-24.2,29.31108284,8.53414440155,16.3621063232,28940242.0,100.0,20.0,100.0,20.0,20.0
289.6,-24.2,35.4433631897,8.86258792877,17.6033382416,28960242.0,100.0,20.0,100.0,20.0,20.0
289.8,-24.2,41.9976844788,9.19481468201,18.5668544769,28980242.0,100.0,20.0,100.0,20.0,20.0
290.0,-24.2,48.8383865356,9.38014793396,19.0503139496,29000242.0,100.0,20.0,100.0,20.0,20.0
290.2,-24.2,55.7243003845,9.34323120117,18.754442215,29020242.0,100.0,20.0,100.0,21.25,35.0
290.4,-24.2,62.3163375854,9.10438632965,17.5228309631,29040242.0,100.0,20.0,100.0,22.25,47.0
290.6,-24.2,68.2832946777,8.7116355896,15.5365791321,29060242.0,100.0,20.0,100.0,23.25,59.0
290.8,-24.2,73.4383544922,8.14931488037,13.2858762741,29080242.0,100.0,20.0,100.0,24.0,68.0
291.0,-24.2,77.805267334,7.27322292328,11.3307094574,29100242.0,100.0,20.0,100.0,24.75,77.0
291.2,-24.2,81.5856018066,5.85306310654,10.0830116272,29120242.0,100.0,20.0,100.0,25.25,83.0
291.4,-24.2,85.0917434692,3.81690716743,9.80368518829,29140242.0,100.0,20.0,100.0,26.0,92.0
291.6,-24.2,88.7126159668,1.54225289822,10.696436882,29160242.0,100.0,20.0,100.0,26.5,98.0
291.8,-24.2,92.8985443115,359.622894287,12.8550214767,29180242.0,100.0,20.0,100.0,27.0,104.0
292.0,-24.2,98.1011428833,358.274108887,16.072057724,29200242.0,100.0,20.0,100.0,28.0,116.0
292.2,-24.2,104.655807495,357.303283691,19.7901954651,29220242.0,100.0,20.0,100.0,29.0,128.0
292.4,-24.2,112.683555603,356.451446533,23.3679542542,29240242.0,100.0,20.0,100.0,30.25,143.0
292.6,-24.2,122.102645874,355.569793701,26.4432067871,29260242.0,100.0,20.0,100.0,60.0,500.0
292.8,-24.2,132.750015259,354.652618408,29.0444793701,29280242.0,100.0,20.0,100.0,60.0,500.0
293.0,-24.2,144.512451172,353.827148438,31.393415451,29300242.0,100.0,20.0,100.0,60.0,500.0
293.2,-24.2,157.363891602,353.281616211,33.6271591187,29320242.0,100.0,20.0,100.0,37.5,230.0
293.4,-24.2,171.302185059,353.163482666,35.6946868896,29340242.0,100.0,20.0,100.0,39.5,254.0
293.6,-24.2,186.274765015,353.532470703,37.4848365784,29360242.0,100.0,20.0,100.0,60.0,500.0
293.8,-24.2,202.186691284,354.360534668,39.0184249878,29380242.0,100.0,20.0,100.0,45.0,320.0
294.0,-24.2,218.990112305,355.496826172,40.4893226624,29400242.0,100.0,20.0,100.0,48.0,356.0
294.2,-24.2,236.753952026,356.625366211,42.0942687988,29420242.0,100.0,20.0,100.0,50.0,380.0
294.6,-24.2,275.673492432,357.492279053,45.5539321899,29460242.0,100.0,20.0,100.0,57.0,464.0
295.0,-24.2,319.49822998,356.518493652,48.9738349915,29500242.0,100.0,20.0,100.0,60.0,500.0
295.2,-24.2,343.566772461,356.103302002,50.9124450684,29520242.0,100.0,20.0,100.0,60.0,500.0
295.4,-24.2,369.349029541,355.978759766,52.7653541565,29540242.0,100.0,20.0,100.0,60.0,500.0
295.6,-24.2,396.677124023,356.017456055,54.0475578308,29560242.0,100.0,20.0,100.0,60.0,500.0
295.8,-24.2,424.868743896,356.002990723,54.43699646,29580242.0,100.0,20.0,100.0,60.0,500.0
296.0,-24.2,452.998687744,355.753417969,53.9786453247,29600242.0,100.0,20.0,100.0,60.0,500.0
296.2,-24.2,480.349639893,355.143432617,53.0105476379,29620242.0,100.0,20.0,100.0,60.0,500.0
296.4,-24.2,506.633300781,354.104156494,51.910987854,29640242.0,100.0,20.0,100.0,60.0,500.0
296.6,-24.2,531.851928711,352.618377686,50.8403701782,29660242.0,100.0,20.0,100.0,60.0,500.0
296.8,-24.2,556.01385498,350.71295166,49.6881599426,29680242.0,100.0,20.0,100.0,60.0,500.0
297.4,-24.2,627.524562854,348.9,45.7,29740242.0,100.0,20.0,100.0,60.0,500.0
288.2,-24.0,4.91128571429,4.4495,0.0,28820240.0,100.0,20.0,100.0,20.0,20.0
288.4,-24.0,5.05718595041,4.4495,0.0,28840240.0,100.0,20.0,100.0,20.0,20.0
288.6,-24.0,11.2,6.9,9.0,28860240.0,100.0,20.0,100.0,20.0,20.0
288.8,-24.0,13.84562397,7.21443891525,10.5786113739,28880240.0,100.0,20.0,100.0,20.0,20.0
289.0,-24.0,17.9930114746,7.55433988571,12.6593866348,28900240.0,100.0,20.0,100.0,20.0,20.0
289.2,-24.0,22.8659133911,7.93413925171,14.4927387238,28920240.0,100.0,20.0,100.0,20.0,20.0
289.4,-24.0,28.3581314087,8.39061260223,16.0015335083,28940240.0,100.0,20.0,100.0,20.0,20.0
289.6,-24.0,34.366065979,8.84370326996,17.2658576965,28960240.0,100.0,20.0,100.0,20.0,20.0
289.8,-24.0,40.8146247864,9.13060855865,18.3188362122,28980240.0,100.0,20.0,100.0,20.0,20.0
290.0,-24.0,47.6039619446,9.12634849548,18.9805698395,29000240.0,100.0,20.0,100.0,20.0,20.0
290.2,-24.0,54.5247383118,8.82689189911,18.9114189148,29020240.0,100.0,20.0,100.0,21.0,32.0
290.4,-24.0,61.2405586243,8.30997562408,17.8752346039,29040240.0,100.0,20.0,100.0,22.0,44.0
290.6,-24.0,67.389541626,7.64412879944,15.9904584885,29060240.0,100.0,20.0,100.0,23.0,56.0
290.8,-24.0,72.741645813,6.82250881195,13.7439250946,29080240.0,100.0,20.0,100.0,24.0,68.0
291.0,-24.0,77.2907409668,5.73356246948,11.7446327209,29100240.0,100.0,20.0,100.0,24.75,77.0
291.2,-24.0,81.2315826416,4.20489740372,10.4587926865,29120240.0,100.0,20.0,100.0,25.25,83.0
291.4,-24.0,84.8848114014,2.19647479057,10.1700382233,29140240.0,100.0,20.0,100.0,25.75,89.0
291.6,-24.0,88.6509552002,0.0429681912065,11.0783843994,29160240.0,100.0,20.0,100.0,26.5,98.0
291.8,-24.0,92.9899597168,358.261932373,13.2691345215,29180240.0,100.0,20.0,100.0,27.25,107.0
292.0,-24.0,98.3618392944,357.030517578,16.5308704376,29200240.0,100.0,20.0,100.0,28.0,116.0
292.2,-24.0,105.110427856,356.159667969,20.304063797,29220240.0,100.0,20.0,100.0,29.0,128.0
292.4,-24.0,113.364402771,355.41229248,23.9417629242,29240240.0,100.0,20.0,100.0,30.5,146.0
292.6,-24.0,123.04510498,354.669494629,27.065114975,29260240.0,100.0,20.0,100.0,60.0,500.0
292.8,-24.0,133.980239868,353.954772949,29.6659183502,29280240.0,100.0,20.0,100.0,60.0,500.0
293.0,-24.0,146.026321411,353.403564453,31.9200363159,29300240.0,100.0,20.0,100.0,60.0,500.0
293.2,-24.0,159.105895996,353.180023193,33.9448928833,29320240.0,100.0,20.0,100.0,38.0,236.0
293.4,-24.0,173.159683228,353.379486084,35.7217559814,29340240.0,100.0,20.0,100.0,40.0,260.0
293.6,-24.0,188.097366333,353.991912842,37.2150344849,29360240.0,100.0,20.0,100.0,60.0,500.0
293.8,-24.0,203.827545166,354.913513184,38.5360679626,29380240.0,100.0,20.0,100.0,45.0,320.0
294.0,-24.0,220.359619141,355.935455322,39.9638175964,29400240.0,100.0,20.0,100.0,48.0,356.0
294.2,-24.0,237.871139526,356.737213135,41.7377548218,29420240.0,100.0,20.0,100.0,51.0,392.0
294.6,-24.0,276.816833496,356.641571045,45.8745574951,29460240.0,100.0,20.0,100.0,57.0,464.0
295.0,-24.0,321.401428223,355.049957275,49.4610290527,29500240.0,100.0,20.0,100.0,60.0,500.0
295.2,-24.0,345.79510498,354.674041748,51.1881141663,29520240.0,100.0,20.0,100.0,60.0,500.0
295.4,-24.0,371.710418701,354.834381104,52.8047370911,29540240.0,100.0,20.0,100.0,60.0,500.0
295.6,-24.0,399.007476807,355.286987305,53.9595718384,29560240.0,100.0,20.0,100.0,60.0,500.0
295.8,-24.0,427.131988525,355.642333984,54.3772239685,29580240.0,100.0,20.0,100.0,60.0,500.0
296.0,-24.0,455.309753418,355.566894531,54.0862350464,29600240.0,100.0,20.0,100.0,60.0,500.0
296.2,-24.0,482.927124023,354.865814209,53.3764572144,29620240.0,100.0,20.0,100.0,60.0,500.0
296.4,-24.0,509.72052002,353.52130127,52.5575294495,29640240.0,100.0,20.0,100.0,60.0,500.0
296.6,-24.0,535.64251709,351.676208496,51.7161064148,29660240.0,100.0,20.0,100.0,60.0,500.0
296.8,-24.0,554.5,350.1,51.0,29680240.0,100.0,20.0,100.0,60.0,500.0
288.2,-23.8,4.89933557047,3.829,0.0,28820238.0,100.0,20.0,100.0,20.0,20.0
288.4,-23.8,5.07658299595,3.829,0.0,28840238.0,100.0,20.0,100.0,20.0,20.0
288.6,-23.8,10.9,5.6,8.7,28860238.0,100.0,20.0,100.0,20.0,20.0
288.8,-23.8,13.3777914047,5.9370932579,10.188369751,28880238.0,100.0,20.0,100.0,20.0,20.0
289.0,-23.8,17.3899459839,6.52213287354,12.2301254272,28900238.0,100.0,20.0,100.0,20.0,20.0
289.2,-23.8,22.1169433594,7.23474264145,14.0518817902,28920238.0,100.0,20.0,100.0,20.0,20.0
289.4,-23.8,27.459936142,7.98076152802,15.5743350983,28940238.0,100.0,20.0,100.0,20.0,20.0
289.6,-23.8,33.3280105591,8.57065963745,16.8968887329,28960238.0,100.0,20.0,100.0,20.0,20.0
289.8,-23.8,39.6711120605,8.80021095276,18.0793819427,28980238.0,100.0,20.0,100.0,20.0,20.0
290.0,-23.8,46.4225883484,8.59593296051,18.9428310394,29000238.0,100.0,20.0,100.0,20.0,20.0
290.2,-23.8,53.3967437744,8.04629802704,19.103559494,29020238.0,100.0,20.0,100.0,21.0,32.0
290.4,-23.8,60.2529563904,7.28952932358,18.255317688,29040238.0,100.0,20.0,100.0,22.0,44.0
290.6,-23.8,66.5960006714,6.40410995483,16.4637832642,29060238.0,100.0,20.0,100.0,23.0,56.0
290.8,-23.8,72.1526031494,5.36923980713,14.2146844864,29080238.0,100.0,20.0,100.0,23.75,65.0
291.0,-23.8,76.8874664307,4.07379341125,12.1661577225,29100238.0,100.0,20.0,100.0,24.5,74.0
291.2,-23.8,80.990486145,2.38030338287,10.8434295654,29120238.0,100.0,20.0,100.0,25.25,83.0
291.4,-23.8,84.7947387695,0.306003838778,10.559794426,29140238.0,100.0,20.0,100.0,25.75,89.0
291.6,-23.8,88.717338562,358.200012207,11.511469841,29160238.0,100.0,20.0,100.0,26.5,98.0
291.8,-23.8,93.2311172485,356.520263672,13.7656679153,29180238.0,100.0,20.0,100.0,27.25,107.0
292.0,-23.8,98.8036956787,355.383392334,17.092962265,29200238.0,100.0,20.0,100.0,28.0,116.0
292.2,-23.8,105.781570435,354.59362793,20.9189090729,29220238.0,100.0,20.0,100.0,29.25,131.0
